,BusStopCode,RoadName,Description,Latitude,Longitude
3631,65339,Punggol Field,Blk 268C,1.4031330662473,103.8980438895579
3632,65341,Punggol Field,Opp Blk 272C,1.40194694990354,103.9009230492748
3633,65349,Punggol Field,Blk 272C,1.40222088604884,103.90077963354756
3634,65351,Punggol Pl,Punggol View Pr Sch,1.40589404110743,103.90472620505594
3635,65359,Punggol Pl,Opp Punggol View Pr Sch,1.40552300002668,103.90435300000112
3636,65371,Edgedale Plains,Blk 682A,1.40288670334271,103.91626762051331
3637,65379,Edgedale Plains,Blk 661A,1.40280775893278,103.91633762054916
3638,65381,Edgefield Plains,Punggol Sec Sch,1.40206799999564,103.90976700000783
3639,65389,Edgefield Plains,Opp Punggol Sec Sch,1.40225699999819,103.91007199999862
3640,65391,Edgefield Plains,Blk 672A,1.40587968028504,103.91251694444946
3641,65399,Edgefield Plains,Blk 670A,1.40580472725369,103.91259546667418
3642,65401,Punggol Ctrl,Opp Blk 264A,1.40653182138609,103.89871180015278
3643,65409,Punggol Ctrl,Bef Blk 264,1.40624496856359,103.89957451783918
3644,65411,Edgefield Plains,Horizon Pr Sch,1.39944781445392,103.91384912994876
3645,65419,Edgefield Plains,Opp Horizon Pr Sch,1.39946209125417,103.91395382625832
3646,65429,Edgefield Plains,Greendale Pr Sch,1.39678724110144,103.912022758935
3647,65431,Punggol Way,Twin Waterfalls,1.40238938083661,103.89673562171807
3648,65439,Punggol Way,Aft TPE,1.40172529138051,103.89631809709375
3649,65441,Sumang Walk,Opp Blk 315B,1.40817769231202,103.89579264867245
3650,65449,Sumang Walk,Blk 315B,1.40804081420589,103.89593121183572
3651,65451,Sumang Walk,Blk 322 CP,1.41068999997892,103.89759188105812
3652,65459,Sumang Walk,Opp Blk 322 CP,1.41060953055987,103.8977216527095
3653,65461,Sumang Link,Blk 312 CP,1.40985888889928,103.90129988103229
3654,65469,Sumang Link,Blk 310B,1.40982305558831,103.90097793657458
3655,65481,Sentul Cres,Bef Punggol Dr,1.40886523796853,103.90603964310132
3656,65489,Sentul Cres,Aft Punggol Dr,1.40819500002156,103.90566900789092
3657,65491,Sumang Walk,Opp Blk 259 CP,1.40456320178872,103.89496045471951
3658,65499,Sumang Walk,Blk 259 CP,1.40455142766372,103.89497063575236
3659,65521,Punggol East,Waterwoods,1.39031766666667,103.912942666667
3660,65529,Punggol East,Aft Punggol Field,1.39161433333333,103.914103333333
3661,65531,Sumang Lane,Blk 226A,1.4024,103.8936
3662,65539,Sumang Lane,Blk 224A,1.402291,103.8937
3663,65541,Sumang Crescent,Before Sumang Lane,1.403562,103.8912
3664,65549,Sumang Crescent,After Sumang Lane,1.403521,103.8912
3665,65551,Punggol Field,Blk 227A,1.403856,103.8934
3666,65559,Punggol Field,Opposite Blk 227A,1.404046,103.8925
3667,65561,Punggol East,WATERWAY PR SCH,1.398808889,103.919085
3668,65569,Punggol East,OPP WATERWAY PR SCH,1.398633889,103.9191989
3669,65611,Punggol Way,Nibong Stn Exit B,1.41138059190012,103.9003025582472
3670,65619,Punggol Way,Nibong Stn Exit A,1.4115376363476,103.9000027461105
3671,65621,Punggol Way,Samudera Stn Exit B,1.41608373162688,103.90248324948615
3672,65629,Punggol Way,Samudera Stn Exit A,1.41645968650579,103.90252132088521
3673,65631,Punggol Way,Aft Punggol Pt Stn,1.41730626833353,103.90541762051286
3674,65639,Punggol Way,Bef Punggol Pt Stn,1.41755237944481,103.90530849057907
3675,65801,Anchorvale Rd,Blk 309D,1.3904399999914,103.88569800003212
3676,65809,Anchorvale Rd,Anchor Green Pr Sch,1.39121000003879,103.88630888889303
3677,66009,S'goon Ave 2,S'Goon Int,1.35046610176969,103.87168992264617
3678,66011,Lor Chuan,Aft Braddell Rd,1.34716997902419,103.8599767808637
3679,66019,Lor Chuan,Bef Braddell Rd,1.34602837489201,103.86040421534554
3680,66021,Lor Chuan,New Tech Pk,1.35096671417894,103.86182938341672
3681,66029,Lor Chuan,St. Gabriel's Pr Sch,1.35017159420349,103.86143525134639
3682,66031,Lor Chuan,Cardiff Residence,1.35465640659199,103.86572364607075
3683,66039,Lor Chuan,Blk 307,1.35475138514216,103.86668854745251
3684,66041,Boundary Rd,Blk 230,1.3557230306281,103.8697219448858
3685,66049,Boundary Rd,Blk 233,1.35535475300084,103.86896493522666
3686,66051,Boundary Rd,Opp Blk 257,1.35585499445871,103.87196190877665
3687,66059,Boundary Rd,Blk 257A,1.35553141738293,103.87212299732872
3688,66061,Braddell Rd,Aft Lynwood Gr,1.34405111099275,103.86346055601665
3689,66069,Braddell Rd,Bef Braddell Flyover,1.34350264971893,103.86263251306754
3690,66071,Braddell Rd,Opp PUB Recreation Club,1.34375516528836,103.86737312632222
3691,66079,Braddell Rd,PUB Recreation Club,1.34326097186022,103.86743994816177
3692,66081,Braddell Rd,Opp S'pore Power Trg Inst,1.34302188357133,103.86962821126625
3693,66089,Braddell Rd,S'pore Power Trg Inst,1.34238715725246,103.86947751046722
3694,66091,Ang Mo Kio Ave 1,Golden Hill Est,1.35454666698201,103.86145166702076
3695,66099,Ang Mo Kio Ave 1,Opp Golden Hill Est,1.35427474694456,103.86142199387719
3696,66101,Ang Mo Kio Ave 3,Blk 516,1.37094045484466,103.87325896613375
3697,66109,Ang Mo Kio Ave 3,Blk 151,1.3699792245468,103.8746132395795
3698,66111,Lor Chuan,Opp Grace Wk,1.35848277799301,103.86823666699911
3699,66119,Lor Chuan,Summer Pl,1.35683000003038,103.86812666696963
3700,66121,Lor Chuan,Chuan Terr,1.36239972197855,103.86776000002241
3701,66129,Lor Chuan,Aft Chuan Gdn,1.361491111,103.8680175
3702,66131,S'goon Gdn Way,Aft Trinity Meth Ch,1.36346698150382,103.87019205208469
3703,66139,S'goon Gdn Way,Opp Trinity Meth Ch,1.36357778856307,103.86929111065648
3704,66141,S'goon Gdn Way,Bef Yio Chu Kang Rd,1.36311828855893,103.87239656838271
3705,66149,S'goon Gdn Way,Aft Yio Chu Kang Rd,1.36291833299844,103.87236222198605
3706,66151,Chartwell Dr,Opp Penshurst Pl,1.36306633208702,103.86588376967377
3707,66161,Chartwell Dr,Opp Crowhurst Dr,1.36123776322522,103.86464333342467
3708,66171,Chartwell Dr,Bef Cooling Cl,1.35976302696107,103.86361193890139
3709,66181,Burghley Dr,Aft Chartwell Rd,1.35878665442309,103.86185764149462
3710,66191,Burghley Dr,Aft Corfe Pl,1.36065611099902,103.85983944399274
3711,66201,Berwick Dr,Opp Brockhampton Dr,1.36208638896684,103.85966527802135
3712,66211,Berwick Dr,Opp Bloxhome Dr,1.36412138937997,103.86103467229529
3713,66221,Tavistock Ave,Opp Portchester Ave,1.36834972197817,103.86262638902237
3714,66231,Tavistock Ave,Bef Huddington Ave,1.36994831751271,103.86438051938194
3715,66241,Hemsley Ave,Hemsley Ave,1.36890803491379,103.86562505721909
3716,66251,Kensington Pk Rd,Opp Kingswear Ave,1.36724305880207,103.86653816215
3717,66261,Kensington Pk Rd,S'Goon Gdns Country Club,1.36555110748973,103.86640982940798
3718,66271,S'goon Gdn Way,Serangoon Gdn Circus,1.36398333300081,103.86578916701893
3719,66291,Berwick Dr,Aft Medway Dr,1.3659363788285,103.86192411659012
3720,66301,S'goon Nth Ave 1,Blk 152,1.36937136450503,103.87207688842045
3721,66309,S'goon Nth Ave 1,Blk 112,1.36927306510786,103.8719488184558
3722,66311,S'goon Nth Ave 1,Blk 141A,1.36766470740207,103.87429104816339
3723,66319,S'goon Nth Ave 1,Bet Blks 142/148,1.36821833817676,103.8739176208251
3724,66321,S'goon Nth Ave 1,Blk 128,1.36514638903186,103.87249027797797
3725,66329,S'goon Nth Ave 1,Blk 126,1.36602172246077,103.8722863800345
3726,66331,Ang Mo Kio Ave 3,Blk 554,1.37173176460482,103.8701543470715
3727,66339,Ang Mo Kio Ave 3,Blk 101,1.37125183222903,103.87055805068519
3728,66341,Ang Mo Kio Ave 3,Daikin S'pore,1.37114196132937,103.86525341485559
3729,66349,Ang Mo Kio Ave 3,Opp Daikin S'pore,1.37082760014108,103.86541771672718
3730,66351,S'goon Ctrl,S'Goon Stn Exit B,1.35049831450162,103.87324486521683
3731,66359,S'goon Ctrl,S'Goon Stn Exit C/Blk 201,1.35080698547823,103.87328604946424
3732,66361,S'goon Ave 2,Blk 319,1.35258501828366,103.86824850324253
3733,66369,S'goon Ave 2,Blk 238,1.35355301663986,103.86822572103661
3734,66371,S'goon Ctrl,Blk 261,1.353767301605,103.87268543240587
3735,66379,S'goon Ctrl,Blk 206,1.35339155862192,103.87285801649963
3736,66381,S'goon Ave 2,Opp S'Goon Stn Exit F,1.35020472197618,103.87122527801795
3737,66389,S'goon Ave 2,S'Goon Stn Exit F,1.35092163758707,103.8710690514159
3738,66391,S'goon Ave 3,Lor Chuan Stn Exit A,1.35096942673026,103.86484232962732
3739,66399,S'goon Ave 3,Opp Lor Chuan Stn Exit B,1.35148729748638,103.8632462430678
3740,66401,S'goon Ave 3,Golden Hts,1.34937635159369,103.86604085565898
3741,66409,S'goon Ave 3,Opp Golden Hts,1.34926598081238,103.86593883283692
3742,66411,S'goon Ave 3,Blk 326,1.35002972706339,103.86903123228186
3743,66419,S'goon Ave 3,Blk 330,1.35021638901553,103.86930944403264
3744,66421,S'goon Nth Ave 4,Blk 537,1.37365500000249,103.87340722201968
3745,66429,S'goon Nth Ave 4,Blk 530,1.37352182697727,103.87243744452265
3746,66431,S'goon Nth Ave 4,Opp Blk 506A,1.37297644274866,103.87526422817183
3747,66439,S'goon Nth Ave 4,Blk 504A CP,1.37393762072692,103.87551294197841
3748,66451,Ang Mo Kio Ave 5,Aft AMK Ind Pk 2,1.37872496881803,103.86854361874474
3749,66459,Ang Mo Kio Ave 5,Aft Seagate,1.37848946701219,103.87075091953804
3750,66461,Ang Mo Kio Ave 5,Bef Seagate,1.37889000002038,103.87128027800178
3751,66471,Ang Mo Kio Ave 5,Bef Yio Chu Kang Rd,1.37895833299995,103.8743605559661
3752,66479,Ang Mo Kio Ave 5,Aft Yio Chu Kang Rd,1.37863834733323,103.87430288480033
3753,66481,Buangkok Green,Opp Blk 968,1.3791866640778,103.8783096213561
3754,66489,Buangkok Green,Blk 969,1.37889334025536,103.8789799431682
3755,66491,Buangkok Green,Opp Blk 910,1.37936944398935,103.88260194401967
3756,66499,Buangkok Green,Blk 911,1.37912306945844,103.88326933020046
3757,66509,S'goon Nth Ave 5,Blk 546,1.37528324399418,103.87015339999972
3758,66511,S'goon Nth Ave 6,Yio Chu Kang Amenity Ctr,1.37665021193432,103.87172116805385
3759,66519,S'goon Nth Ave 6,Opp Seagate,1.3773461218142,103.87159967372142
3760,66521,S'goon Nth Ave 5,Ban Teck Han Bldg,1.37522304448462,103.87393140656636
3761,66529,S'goon Nth Ave 5,Blk 538,1.37512174055594,103.87318199195964
3762,66531,S'goon Nth Ave 5,Opp Blk 531,1.37519277744949,103.87488352078606
3763,66539,S'goon Nth Ave 5,Blk 531,1.37500340591534,103.8750162086281
3764,66541,Buangkok Link,Blk 980C,1.37977511312504,103.88135493816362
3765,66549,Buangkok Link,Opp Blk 980C,1.38029830580566,103.88167284722846
3766,66551,Buangkok Link,Blk 984,1.38172660405235,103.88144339399805
3767,66559,Buangkok Link,Opp Blk 984A,1.381952,103.881758
3768,66561,Buangkok Link,Outside Blk 991B,1.3832985,103.8824365
3769,66569,Buangkok Link,OPP BLK 991B,1.383159,103.882572
3770,66579,Buangkok Cres,BLK 998B,1.38402973472559,103.88070409002009
3771,66589,Buangkok Cres,Buangkok Sports Pk,1.381992,103.8794283
3772,66599,S'goon Nth Ave 5,KLA Tencor,1.37284849802167,103.868436813377
3773,67009,Sengkang Sq,Sengkang Int,1.39178060381601,103.89588499436073
3774,67011,Yio Chu Kang Rd,Bef Begonia Rd,1.39009747909366,103.86263251348234
3775,67019,Yio Chu Kang Rd,Aft Begonia Rd,1.38976371710347,103.86253811109862
3776,67021,Yio Chu Kang Rd,Opp Dedap Rd,1.389306388988,103.86548666703128
3777,67029,Yio Chu Kang Rd,Aft Dedap Rd,1.38906690681702,103.86517736947857
3778,67039,Yio Chu Kang Rd,Aft Seletar Rd,1.38831000001759,103.86800750000182
3779,67041,Yio Chu Kang Rd,Opp The Greenwich,1.38802587904105,103.87037184486725
3780,67049,Yio Chu Kang Rd,The Greenwich,1.38773464426252,103.869986495669
3781,67051,Yio Chu Kang Rd,Opp Seletar Hills Est,1.3873944756683,103.87302341120069
3782,67059,Yio Chu Kang Rd,Seletar Hills Est,1.38705245959807,103.87298447808229
3783,67061,Yio Chu Kang Rd,Aft Jln Selaseh,1.38580333301583,103.8753413890144
3784,67069,Yio Chu Kang Rd,Bef Jln Selaseh,1.38553238093164,103.87514174819793
3785,67071,Yio Chu Kang Rd,Bef Gerald Dr,1.38224166699882,103.87700083300696
3786,67079,Yio Chu Kang Rd,Ch Of St. Vincent De Paul,1.38256500000442,103.87673500001087
3787,67081,Sengkang West Rd,Aft Yio Chu Kang Rd,1.38990180700693,103.86883700264016
3788,67089,Sengkang West Rd,Bef Fernvale Lane,1.39029406445756,103.86916019529639
3789,67101,Sengkang East Way,Blk 250A,1.39143144034973,103.89956953538392
3790,67109,Sengkang East Way,Blk 235,1.39102885574104,103.89998669813552
3791,67111,Sengkang East Way,Chij St. Joseph'S Convent,1.39105369405739,103.90237246307768
3792,67119,Sengkang East Way,Blk 128,1.39050824371994,103.90323582065614
3793,67121,Sengkang East Way,Blk 142A,1.38949805550873,103.90518999989366
3794,67129,Sengkang East Way,Blk 137,1.38936844113699,103.90498892005203
3795,67131,Rivervale Dr,Bakau Stn/Blk 122F,1.38767805568948,103.90527388892869
3796,67139,Rivervale Dr,Nth Spring Pr Sch,1.38715714684677,103.90417577185805
3797,67141,Rivervale Dr,Blk 119D,1.38602111109914,103.90353194446361
3798,67151,Rivervale Dr,Kangkar Stn Exit B,1.38353305558266,103.90215499999188
3799,67159,Rivervale Dr,Kangkar Stn Exit A,1.38436793782529,103.90225602044251
3800,67161,Sengkang East Ave,Opp Blk 101,1.38212499997742,103.89926833301193
3801,67169,Sengkang East Ave,Blk 101,1.38253470078472,103.89922222337448
3802,67171,Compassvale Dr,Blk 225A,1.38731209583307,103.89897692182004
3803,67179,Compassvale Dr,Opp Blk 225A,1.38741393896265,103.8979957397525
3804,67181,Compassvale Rd,Blk 240,1.39101786005668,103.89778017996501
3805,67189,Compassvale Rd,Opp Blk 241,1.39059955869523,103.89742612835978
3806,67191,Compassvale Rd,Blk 223D,1.38908889970693,103.89710881285436
3807,67199,Compassvale Rd,Opp Blk 223D,1.3889487081629,103.89689165133598
3808,67201,Compassvale Rd,Blk 206A,1.38669709800422,103.89628892246895
3809,67209,Compassvale Rd,Blk 203,1.38690839585967,103.89618101813248
3810,67211,Sengkang East Ave,Ranggung Stn Exit A,1.38393828115359,103.89765917692944
3811,67219,Sengkang East Ave,Ranggung Stn Exit B,1.38368835333684,103.89751366061326
3812,67221,Rivervale Dr,Rumbia Stn Exit B/Blk 153,1.39116246855705,103.90639445299767
3813,67229,Rivervale Dr,Rumbia Stn Exit A,1.39105777803334,103.90614361099206
3814,67231,Rivervale Dr,Rivervale Pr Sch,1.39322205615326,103.90395664347085
3815,67239,Rivervale Dr,Opp Rivervale Pr Sch,1.3930503019817,103.90373341553943
3816,67241,Compassvale Rd,Blk 248A,1.39299612191324,103.89844142173672
3817,67249,Compassvale Rd,Blk 259C,1.39376571527248,103.89850423466406
3818,67251,Compassvale St,Compassvale Stn Exit A,1.39442862205324,103.9003121852631
3819,67259,Compassvale St,Compassvale Stn Exit B,1.39465386086721,103.90046238900585
3820,67261,Sengkang East Ave,Blk 203B,1.3865874133088,103.89464206866457
3821,67269,Sengkang East Ave,Opp Blk 203A,1.38605407647483,103.89513364231524
3822,67271,Sengkang East Rd,Blk 201 CP,1.38825138740075,103.89208955744495
3823,67279,Sengkang East Rd,Blk 301D,1.38809305404187,103.89167879073923
3824,67281,Fernvale Lane,Blk 403A,1.38925023527794,103.87298584005708
3825,67289,Fernvale Lane,Opp Blk 405C,1.38966431065207,103.8732873820409
3826,67291,Sengkang East Ave,Blk 303B,1.38717956363215,103.88971793853818
3827,67299,Sengkang East Ave,Opp Blk 303B,1.38683575602542,103.88973216030708
3828,67301,Sengkang East Ave,Blk 305D,1.38888930138858,103.88694431255796
3829,67309,Sengkang East Ave,Opp Blk 305 CP,1.38813799869207,103.88759103191384
3830,67311,Anchorvale St,Blk 330,1.39695849054084,103.88980246889258
3831,67319,Anchorvale St,Blk 336B,1.39738047818719,103.8888966274991
3832,67321,Sengkang East Ave,Blk 311A,1.39056792623455,103.88425489183726
3833,67329,Sengkang East Ave,Opp Blk 310B,1.39001974230515,103.88460168183559
3834,67331,Sengkang East Ave,Blk 200B,1.38676807101072,103.89252149146469
3835,67339,Sengkang East Ave,Opp Blk 200B,1.38648038153055,103.89269086108794
3836,67341,Compassvale Dr,Opp Blk 204 CP,1.38864779457077,103.89505169031366
3837,67349,Compassvale Dr,Blk 204 CP,1.38837810902521,103.8953369095349
3838,67351,Anchorvale Dr,Blk 321 CP,1.38995158321899,103.89134430221003
3839,67359,Anchorvale Dr,Nan Chiau High Sch,1.39008740102191,103.89042014225743
3840,67361,Anchorvale Dr,Blk 313B,1.39099505909557,103.88834913656447
3841,67369,Anchorvale Dr,Blk 306 CP,1.39071731059511,103.88853458899818
3842,67371,Anchorvale Rd,Blk 313 CP,1.39259972198676,103.88713972197542
3843,67379,Anchorvale Rd,Opp Blk 313 CP,1.3927256179225,103.88700896307408
3844,67381,Sengkang East Way,Blk 326 CP,1.39459040201234,103.88844266691056
3845,67389,Sengkang East Way,Blk 317B,1.39424377787036,103.88869095686496
3846,67391,Sengkang East Way,Blk 333B,1.39425676218487,103.89144488028346
3847,67399,Sengkang East Way,Blk 325 CP,1.39385005995777,103.89167010585574
3848,67401,Sengkang East Way,Opp Sengkang Stn/Blk 260A,1.39290842289238,103.89531738456282
3849,67409,Sengkang East Way,Sengkang Stn,1.3923391568303,103.89606816606354
3850,67411,Sengkang East Rd,Blk 261,1.39495624396821,103.89436833778728
3851,67419,Sengkang East Rd,Opp Blk 261,1.39451056390105,103.89388277014375
3852,67421,Anchorvale St,OPP CHENG LIM LRT,1.39616692483827,103.89376724340975
3853,67429,Anchorvale St,Cheng Lim LRT,1.39637340662334,103.89381749259768
3854,67431,Compassvale St,Opp Blk 291A,1.39521359607395,103.89739500115256
3855,67439,Compassvale St,Blk 291A,1.39549374900087,103.89737027918684
3856,67441,Sengkang East Rd,Sengkang Community Hub,1.3923095386042,103.8934666647416
3857,67449,Sengkang East Rd,Blk 323B,1.39203289077574,103.89307115004729
3858,67451,Sengkang East Rd,Bef Buangkok Dr,1.383046111,103.88960583301704
3859,67459,Sengkang East Rd,Aft Buangkok Dr,1.38288638899819,103.88911083301012
3860,67461,Sengkang East Rd,Aft Sengkang East Ave,1.38575273465234,103.89121528705635
3861,67469,Sengkang East Rd,Bef Sengkang East Ave,1.38533638989648,103.8907421565758
3862,67471,Sengkang West Ave,Layar Stn Exit B,1.39218567915754,103.88018144124133
3863,67479,Sengkang West Ave,Layar Stn Exit A/Blk 417A,1.39198203746983,103.88019668070044
3864,67481,Sengkang West Ave,Fernvale Stn/Blk 439A,1.39149794105559,103.87764586518084
3865,67489,Sengkang West Ave,Opp Fernvale Stn,1.39100245036434,103.87708498686095
3866,67491,Sengkang West Ave,Opp Fernvale Pr Sch,1.39087538517899,103.87466488789592
3867,67499,Sengkang West Ave,Fernvale Pr Sch,1.39068028707514,103.87467870992985
3868,67501,Sengkang East Dr,Blk 117C,1.38354973187936,103.903650012666
3869,67509,Sengkang East Dr,Opp Blk 119A,1.38409640027402,103.9043380418217
3870,67511,Sengkang East Dr,Blk 121E,1.38603041619808,103.90624523161839
3871,67519,Sengkang East Dr,Opp Blk 121E,1.38565333297959,103.9062883329725
3872,67521,Sengkang East Dr,Blk 160,1.38710967446608,103.90839913039454
3873,67529,Sengkang East Dr,Opp Blk 157A,1.38731666838873,103.9092635072425
3874,67531,Sengkang East Way,Blk 158C,1.38786807176296,103.90676693747147
3875,67539,Sengkang East Way,Blk 122C,1.38772020397705,103.90661294770753
3876,67541,Sengkang East Way,Hockey Stadium,1.39478256874239,103.88633251190507
3877,67549,Sengkang East Way,Opp Hockey Stadium,1.39454660425441,103.88618230819876
3878,67551,Sengkang West Way,Blk 471A,1.39600529337669,103.87927293767908
3879,67559,Sengkang West Way,Opp Blk 471A,1.3954939065925,103.88094503218825
3880,67561,Sengkang West Way,Opp Blk 432A,1.39545828505824,103.87697696683591
3881,67569,Sengkang West Way,Blk 432A,1.39504999232889,103.87700000087196
3882,67571,Sengkang West Way,Aft Lor Tanggam,1.39515796674426,103.87391924861367
3883,67579,Sengkang West Way,Bef Jln Kayu,1.39483619700068,103.8734686374815
3884,67581,Anchorvale Link,Blk 319A,1.3910420487699,103.88974726496834
3885,67591,Sengkang East Rd,Blk 286B,1.39790048032037,103.8953647897483
3886,67599,Sengkang East Rd,Opp Blk 293D,1.3972004371065,103.89490664468322
3887,67601,Sengkang Ctrl,Buangkok Stn Exit B,1.38334470717282,103.8932683273077
3888,67609,Sengkang Ctrl,Buangkok Stn Exit A,1.38393305306468,103.89303978530081
3889,67611,Sengkang Ctrl,Blk 204C,1.38776293807936,103.89426271274473
3890,67619,Sengkang Ctrl,Blk 201C,1.38776797851536,103.89401435851151
3891,67621,Buangkok Dr,Opp Blk 558,1.38095802621952,103.89025132744938
3892,67629,Buangkok Dr,Blk 557,1.38027975053648,103.89060499842181
3893,67641,Anchorvale Cres,BEF ANCHORVALE ST,1.398044,103.8934405
3894,67649,Anchorvale Cres,AFT ANCHORVALE ST,1.398051,103.8933425
3895,67651,Fernvale Lane,Bef Sengkang West Rd,1.38939833797873,103.87040021599799
3896,67659,Fernvale Lane,Aft Sengkang West Rd,1.38980594691547,103.87074360172006
3897,67661,Rivervale Cres,Opp Blk 178A,1.38889400053531,103.90878400579224
3898,67671,Rivervale Cres,Blk 156A CP,1.39200512922492,103.90712750531712
3899,67691,Anchorvale Cres,BLK 338A,1.39899,103.8887775
3900,67699,Anchorvale Cres,BLK 334A,1.3988295,103.889524
3901,67701,Fernvale St,AFT BLK 467B,1.3984935,103.877445
3902,67711,Buangkok Dr,Bef Sengkang Fire Stn,1.38013294516415,103.8947798896038
3903,67719,Buangkok Dr,Opp Sengkang Fire Stn,1.37972132476485,103.89527238603087
3904,67721,Buangkok Dr,Aft Punggol Rd,1.37971349716278,103.89819238601865
3905,67729,Buangkok Dr,Bef Punggol Rd,1.37948933048443,103.89872566951759
3906,67731,Buangkok Dr,Bef Sengkang East Dr,1.38018738604916,103.90138066955191
3907,67739,Buangkok Dr,Aft Sengkang East Dr,1.37998423176832,103.90195091871207
3908,67741,Fernvale Rd,THANGGAM STN,1.3971275,103.875622
3909,67759,Compassvale Rd,COMPASSVALE INT,1.39129522332876,103.89720218513328
3910,67761,Anchorvale Rd,OPP BLK 326D,1.396006,103.887595
3911,67769,Anchorvale Rd,BLK 326D,1.39607378603056,103.88766378607079
3912,68011,Sengkang West Ave,Bef Jln Kayu,1.3913169267408,103.8701030697383
3913,68019,Sengkang West Ave,Aft Jln Kayu,1.39106694073297,103.87060612962611
3914,68021,Jln Kayu,Opp Blk 448A,1.39317909764213,103.8724709608888
3915,68029,Jln Kayu,Blk 448A,1.39312162118162,103.87264955115819
3916,68031,Jln Kayu,Jln Kayu Shophouse,1.39705024252478,103.87307298530668
3917,68039,Jln Kayu,Aft Abundant Grace Ch,1.39652972197871,103.87311388899468
3918,68049,Jln Kayu,Opp Jln Tari Lilin,1.39851660309414,103.8729604565282
3919,68051,Jln Kayu,Bef TPE,1.39955011852479,103.87232065200857
3920,68059,Jln Kayu,Aft TPE,1.39978638898633,103.87243527803194
3921,68061,Piccadilly,Sing-China Bldg,1.40719212135322,103.87206315994297
3922,68069,Piccadilly,Opp Sing-China Bldg,1.40757217631739,103.87228032413654
3923,68081,Seletar Aerospace Dr,Bef Seletar A'Space Rise,1.40559323576727,103.86681241814273
3924,68089,Seletar Aerospace Dr,Aft Seletar A'Space Rise,1.40570196065228,103.86666745163518
3925,68091,Seletar Aerospace Dr,Aft Baker St,1.40885699822728,103.8711692911676
3926,68099,Seletar Aerospace Dr,Bef Baker St,1.40885009957996,103.87095311541565
3927,68101,Seletar Aerospace Dr,Rolls Royce Pte Ltd,1.40378584520974,103.86344710129676
3928,68109,Seletar Aerospace Dr,Opp Rolls Royce Pte Ltd,1.40400332581506,103.86349233396736
3929,68111,Jln Kayu,Bef Seletar Camp G,1.40222194447692,103.87138805557646
3930,68119,Jln Kayu,Aft Seletar Camp G,1.40231306085319,103.87194871751426
3931,68121,Seletar Aerospace Dr,Bef West Camp Rd,1.40580853768965,103.85999518683653
3932,68129,Seletar Aerospace Dr,Aft West Camp Rd,1.40606522969086,103.86016462232045
3933,68131,West Camp Rd,Opp Youth Flying Club,1.41460695862945,103.86188939696589
3934,68139,West Camp Rd,Youth Flying Club,1.4144389729383,103.86207999648197
3935,68141,West Camp Rd,Opp Seletar Airport,1.42043301652737,103.86347697141191
3936,68149,West Camp Rd,ST Aerospace,1.41891604556531,103.86279700000911
3937,68151,West Camp Rd,BEF SHELL AVIATION,1.42333311184046,103.86619112165944
3938,68159,West Camp Rd,AFT SHELL AVIATION,1.42306890210566,103.86626907370781
3939,68161,West Camp Rd,Aft Seletar A'Space Lane,1.41076903489058,103.86179481507453
3940,68169,West Camp Rd,Bef Seletar A'Space Lane,1.4107138403801,103.86188409763393
3941,68171,Yishun Ave 1,Bef Yishun Ave 8,1.42704251041342,103.85535247743789
3942,68179,Piccadilly,Aft Yishun Ave 8,1.42698397142724,103.85550329736579
3943,68239,Seletar Aerospace View,Seletar Airport,1.41360008537368,103.87287372479017
3944,70011,Aljunied Rd,Opp Blk 125,1.32317687661433,103.88116008329277
3945,70019,Aljunied Rd,Blk 125,1.32322990499562,103.88145725676175
3946,70021,Aljunied Rd,Opp Canossa Convent Pr,1.32640814876454,103.88033937941422
3947,70029,Aljunied Rd,Aft Canossa Convent Pr,1.32662552821417,103.88054354805391
3948,70031,Aljunied Rd,Opp Aljunied Pk,1.3292670732562,103.87941087761011
3949,70039,Aljunied Rd,Aljunied Pk,1.32930256265165,103.87975573742911
3950,70041,Upp Aljunied Rd,Opp Blk 4,1.33340805598283,103.87841250002135
3951,70049,Upp Aljunied Rd,Aft Blk 4,1.33290666703267,103.87871499999147
3952,70051,Upp Aljunied Rd,Aft Joo Seng Rd,1.33627202154131,103.87777948299751
3953,70059,Upp Aljunied Rd,Aft Joo Seng Rd,1.33477611102342,103.87831166701761
3954,70061,Upp Aljunied Rd,Bef Bidadari Pk Dr,1.33857923703487,103.87542864573655
3955,70069,Upp Aljunied Rd,Aft Bidadari Pk Dr,1.33839951928873,103.87591879816988
3956,70071,Ubi Ave 3,Cycle & Carriage,1.33377161253401,103.89841293744438
3957,70079,Ubi Ave 3,Aft Regent Motors,1.33372166698373,103.89851833301576
3958,70081,Ubi Ave 3,Opp HDB CP,1.33227580149459,103.89497442435284
3959,70089,Ubi Ave 3,HDB CP,1.33187702164512,103.89443953236938
3960,70091,Ubi Ave 3,Opp Traffic Police,1.33071735944004,103.89091372491255
3961,70099,Ubi Ave 3,Traffic Police,1.33063155191578,103.89132142065273
3962,70101,MacPherson Rd,Opp Gulab Bldg,1.3296996501314,103.87395296821519
3963,70109,MacPherson Rd,Gulab Bldg,1.32946242383323,103.874037265782
3964,70111,MacPherson Rd,Opp Cencon Bldg,1.3307766855737,103.87714812684305
3965,70119,MacPherson Rd,Cencon Bldg,1.33075033509776,103.8777335022986
3966,70121,MacPherson Rd,Aft Jln Muhibbah,1.3319080537309,103.88114282141879
